,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
8365,Junior H,Allá por Texas,59Xig7Qz2Q02rB4jS53g82,55,0.688,0.565,5,-2.536,0,0.0286,0.289,3e-06,0.101,0.7,66.665,203373,4
8366,SNO,Light Me Up,6xfT4ubp1ETiqfDtUbdYHI,61,0.627,0.822,2,-3.491,0,0.175,0.0148,0.0,0.141,0.24,126.014,184762,4
8367,Sam Barsh,Constellations - Recorded at Spotify Studios NYC,4UVPZVegkvVUEytaViWdym,60,0.538,0.448,8,-10.568,0,0.285,0.563,0.916,0.14,0.518,82.985,115857,4
8368,Bishop Briggs,CAN YOU HEAR ME NOW?,03vri3F9DxZ5QVZ5LWsgn1,58,0.718,0.581,7,-6.285,1,0.103,0.00455,5.16e-05,0.0726,0.406,100.987,179440,4
8369,Patrick Droney,High Hope,51hx5VSyIkTzwRrs5DJjQ3,60,0.684,0.451,0,-9.713,1,0.0611,0.463,2.72e-05,0.157,0.431,132.032,251161,4
8370,Joeboy,Beginning,5wHi0nR9PGCygrfhSxI3Hq,62,0.878,0.668,6,-7.076,0,0.107,0.149,0.000116,0.1,0.962,109.955,158053,4
8371,Lambert,Awake,4gFnOcArAjAx0wqadjtzsq,61,0.584,0.239,7,-23.295,1,0.0424,0.961,0.91,0.157,0.147,140.004,200852,4
8372,End of the World,Lost,7Lw5FXm8nhQPvezIpA6jK5,67,0.713,0.729,7,-6.027,1,0.0308,0.00935,0.000106,0.0804,0.734,121.975,217493,4
8373,Petit Biscuit,We Were Young,1USj0dJqfBxnOiwiOuB7pU,63,0.612,0.588,5,-5.344,1,0.146,0.285,1.87e-06,0.116,0.38,99.88,214200,4
8374,Giulia Falls,That's My Type,1jxKaRGjTVsZrefHySL69R,58,0.855,0.848,7,-6.15,1,0.241,9.6e-05,0.0,0.265,0.735,105.137,128064,4
8375,Katy Perry,Never Really Over - R3HAB Remix,2OAylPUDDfwRGfe0lYqlCQ,64,0.449,0.856,5,-4.788,0,0.0623,0.187,0.0,0.176,0.152,112.648,187675,4
8376,Milky Chance,The Game,24nN6MHT8RXVLMPp5Xxfje,57,0.723,0.768,5,-5.281,0,0.053,0.207,0.00082,0.0806,0.947,75.023,213280,4
8377,Jorulf,Myrdal-Flam,5qoUtJVdcNWR3EndlthjYH,63,0.388,0.04,9,-23.131,1,0.044,0.978,0.897,0.11,0.0461,106.176,118188,4
8378,Old Dominion,"Young - From ""Songland""",7nzxQacflIozCTLTiBl4JB,55,0.464,0.688,9,-5.604,1,0.0744,0.00115,0.0127,0.103,0.276,184.065,185933,4
8379,AOA,Egotistic,1JlZyCE3I7DWW28CBZEWuw,66,0.66,0.837,3,-2.87,0,0.0479,0.0296,4.82e-06,0.0424,0.688,103.022,215094,4
8380,Yung Gravy,Richard Simmons,2nLOfwzuAx6iYSWhngcYmN,56,0.707,0.691,10,-6.616,1,0.27,0.116,0.0,0.0803,0.789,169.108,142907,4
8381,Hillsong Worship,I Will Praise You,6xo0XjZzOaPR4zyijTqQnM,54,0.493,0.524,0,-9.861,1,0.0297,0.0849,0.0199,0.0718,0.159,130.066,350307,4
8382,Marc E. Bassy,Save Me,1JbqXFx7BysCHW5NxnNtzE,56,0.606,0.493,11,-6.394,0,0.053,0.0726,0.0,0.238,0.532,130.174,179077,4
8383,Beyoncé,Single Ladies (Put a Ring on It) - Homecoming Live,071lw34NhXIV26mskQZ4MB,60,0.639,0.93,9,-6.626,1,0.168,0.00563,0.0,0.956,0.573,96.944,207209,4
8384,S.A. Karl,Rigel,2P0xfFLKKis0QdJV6CUoRN,62,0.307,0.0146,11,-31.32,1,0.0621,0.996,0.915,0.101,0.286,175.936,163777,3
8385,Rexx Life Raj,No Permission Needed,7eC7FOwmUHdRKGoygdqFro,57,0.684,0.683,3,-8.622,0,0.302,0.691,0.0,0.155,0.391,143.065,202208,4
8386,Godfather of Harlem,In These Streets,04jAmtXaDHWYLeMlEnr4m1,60,0.744,0.444,0,-8.446,1,0.0702,0.859,0.0,0.151,0.327,119.851,250727,4
8387,DJ Snake,"Made In France (with Tchami & Malaa, feat. Mercer)",0E3L4BNuUlZyvcZyySTfKr,64,0.836,0.949,11,-4.127,0,0.0786,0.00295,0.247,0.0542,0.506,126.007,251429,4
8388,Jon Bellion,Stupid Deep - Acoustic,23LIOXAz6QSzgPYH4dmZL7,56,0.248,0.265,2,-7.812,1,0.0345,0.758,0.0,0.091,0.266,166.838,159594,4
8389,Hobo Johnson,February 15th,4rfRAaoZsjN61qDL9iuhHn,56,0.46,0.612,9,-7.024,0,0.298,0.763,3.7e-06,0.766,0.515,158.343,109056,4
8390,Chiiild,Darling,3HMRTkNsXXiyILXL2jgyH2,57,0.618,0.815,9,-6.866,0,0.042,0.116,0.0616,0.334,0.403,78.496,164133,4
8391,Claudio Van Hoven,Fall in New York,1uRPgVfBWmBNmrFFrQCzOi,60,0.633,0.2,2,-14.842,1,0.0881,0.969,0.887,0.124,0.495,114.208,120857,4
8392,Flovry,First Heartbreak,3y4gxwDN0vGVGWr5hkhxHl,59,0.678,0.405,7,-14.035,1,0.0824,0.891,0.907,0.263,0.318,147.994,157365,4
8393,Wale,Love & Loyalty (feat. Mannywellz),7HwvN8toW9TIikL0Jr0AfV,55,0.842,0.902,10,-3.969,1,0.0465,0.363,0.0,0.12,0.835,117.003,190903,4
8394,Besomorph,Redemption,2AbPsvbxqYaNCvKXcJn1kV,61,0.644,0.635,7,-6.041,0,0.0453,0.0661,1.35e-05,0.251,0.291,79.958,157500,4
8395,The Chainsmokers,Who Do You Love - R3HAB Remix,5QkVPG2Hf3MmAarireF6lh,64,0.529,0.698,8,-6.87,1,0.0456,0.2,0.0,0.185,0.357,142.012,152120,4
8396,DB Omerta,32 Shots,4ONFQ6K9I007ZgLaxb9vvd,55,0.855,0.504,2,-8.941,1,0.315,0.0382,0.0,0.112,0.347,137.015,143649,4
8397,Blac Youngsta,True Story,3MhIiHJV4qAJrwunAzpq8B,43,0.873,0.643,2,-4.698,1,0.24,0.0222,0.0,0.233,0.564,155.082,149923,4
8398,Weather and Nature Recordings,Soothing Thunderstorm,5mQmpKwRR3KqJtjGkuDGFF,56,0.113,0.41,3,-21.252,0,0.115,0.0011,0.649,0.201,0.0361,73.206,219936,4
8399,Jorge Milliano,Rxbury 02119,05SUJyDZaEJaqwBr6UsKRH,61,0.506,0.353,0,-11.61,0,0.443,0.276,0.916,0.695,0.471,152.003,184741,4
8400,Big Thief,Forgotten Eyes,5mjMp0LgZjSJnw2i7cRKMl,58,0.427,0.606,3,-7.414,1,0.038,0.0979,2.32e-06,0.16,0.533,160.525,211560,4
8401,BabyJake,239,5qTL0KYAVSuLhcUyJYu3jV,58,0.783,0.569,9,-7.891,1,0.118,0.0594,3.1e-05,0.101,0.747,160.055,158000,4
8402,Sidewalk Prophets,Smile,1PxFLPyaVOucrmVMVEOqHS,55,0.586,0.851,7,-6.17,1,0.0336,0.00172,1.01e-06,0.149,0.555,112.042,176133,4
8403,Elderbrook,Something About You (with Rudimental) - Chill Mix,6sgqf4wXFWSAmjL1TEXNvZ,65,0.8,0.516,6,-8.076,0,0.127,0.365,0.00206,0.134,0.443,106.122,166534,4
8404,Maxine Nightingale,Right Back Where We Started From,00s8dO3RWrFkBqC9JIy6ag,56,0.692,0.653,5,-5.715,1,0.0392,0.49,0.00707,0.455,0.901,148.018,192267,4
8405,Quinn XCII,Sad Still,1yTJYoSpt2E5h9QltN1ndw,55,0.711,0.673,8,-6.305,1,0.32,0.055,0.0,0.064,0.673,177.016,184920,4
8406,Action Bronson,Tear Away Shorts,3QtytQw4Y7QdttIE96gQmd,56,0.55,0.754,3,-7.922,0,0.388,0.106,0.0,0.67,0.719,151.349,94187,4
8407,Jagwar Twin,Loser,18OXm8xAxwMv0XxadfeqmF,57,0.729,0.634,9,-6.545,0,0.0258,0.0222,0.00231,0.122,0.492,92.982,175466,4
8408,Duncan Laurence,Arcade,1Xi84slp6FryDSCbzq4UCD,75,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,183624,3
8409,Gucci Mane,Blind (feat. A Boogie Wit da Hoodie),0ZefuVw7pe5SNNqHNU6Vf4,57,0.767,0.536,5,-8.012,0,0.283,0.0788,0.0,0.164,0.591,95.074,213958,4
8410,Alanis Morissette,Reasons I Drink,4qln2cCUkzzgeOfaU5VLiU,53,0.555,0.673,6,-5.463,1,0.0325,0.012,0.0,0.105,0.463,90.044,216787,4
8411,SwuM,Don't know why,5veDwfLOlXmBuhIVm3RSZO,59,0.324,0.536,0,-10.509,0,0.0483,0.504,0.895,0.104,0.218,81.968,160529,4
8412,hiyasu,golden hour,6vW3cxpUmK3pjyB1GXIu7N,60,0.612,0.339,6,-19.465,0,0.0532,0.216,0.919,0.216,0.137,170.038,115765,4
8413,Angel Olsen,Spring,0jTPjP9WuUcNMhgfwdK9np,57,0.521,0.37,2,-8.868,1,0.027,0.0184,0.0475,0.123,0.138,150.021,203093,4
8414,Donnie Harman,Western Brook Pond,4bM2hrnaTYz5RPUvgYdkdq,62,0.343,0.0828,8,-22.052,1,0.037,0.994,0.932,0.111,0.52,92.488,135625,4
8415,Hobo Johnson,You & the Cockroach,1DytbGZoEsEMV5UeMr9Vtv,56,0.693,0.457,3,-10.36,1,0.459,0.397,0.0,0.427,0.854,128.163,241879,1
8416,Cold War Kids,Dirt in my Eyes,2D7vv36dTHmoozVTvQJUhC,58,0.751,0.742,8,-5.015,0,0.0251,0.0189,0.000401,0.157,0.815,102.036,220400,4
8417,ChyTheGreatest,Make It Shake,48PNq3evGxawKx5i0f2uZW,53,0.836,0.674,6,-5.342,0,0.302,0.000416,2.63e-06,0.179,0.742,163.911,123296,4
8418,Upchurch,Wake Me Up,6yUMX8aDVu7HD05yRpJmpA,54,0.669,0.575,8,-8.624,1,0.0425,0.0434,0.0,0.225,0.134,125.003,250450,4
8419,Ludwig van Beethoven,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": 2. Adagio un poco mosso - Live at Konzerthaus Berlin / 2018",76wXMaJVSr0nSsKsSdwAiu,61,0.166,0.0363,11,-26.822,1,0.0381,0.978,0.922,0.0882,0.039,84.467,473787,4
8420,Eva Noblezada,All I've Ever Known,0DBF9dFpekB4AMCYiR2SSY,56,0.647,0.276,1,-10.793,1,0.0324,0.887,5.55e-05,0.118,0.212,119.897,243332,4
8421,Witt Lowry,Oxygin,3fE8njy5zdZZCucQbDkxkW,58,0.527,0.719,10,-7.117,0,0.464,0.589,0.0,0.338,0.648,157.179,241548,4
8422,Robert Elovsson Quartet,Anyone Anytime,62Qa6KsGQuEbqxqZ3xeS9N,61,0.39,0.0747,5,-20.56,0,0.0364,0.978,0.331,0.0992,0.0947,122.348,238750,4
8423,Fetty Wap,Zoo (feat. Tee Grizzley),5SBOdLSx6cOKFLyDZXdtOj,56,0.727,0.581,1,-6.552,1,0.271,0.138,0.0,0.11,0.131,150.151,172811,4
8424,Bflame,Way Up,0vEm70yfcolqQV7RBOjtn8,54,0.666,0.543,1,-9.329,1,0.264,0.00479,0.0,0.0983,0.488,179.821,202736,4
8425,SiR,LA Lisa (feat. Smino),3DzQnp8r1kjmeOjXFXWOMc,56,0.625,0.556,4,-6.201,0,0.12,0.126,0.0,0.654,0.4,120.002,220960,4
8426,Ambiworld,Forest Rain With Threatening Distant Thunder,2d9ch8I3k3sj2oEbyejqVO,57,0.148,0.998,1,-19.866,1,0.533,0.00284,0.983,0.975,0.0142,102.167,192825,5
8427,Flovry,Becoming,2CStWGYWH8S11Hf9TYwYzK,59,0.725,0.28,1,-15.015,1,0.142,0.818,0.807,0.194,0.359,82.021,166242,4
8428,chief.,be here now,0xOlVRUewjWRZqyYFdOr7W,60,0.664,0.116,5,-17.59,0,0.0317,0.255,0.794,0.155,0.125,77.061,130179,4
8429,88rising,Calculator,2SJ6kMku0V8rXCB4bd8LHi,58,0.7,0.454,1,-7.472,1,0.0506,0.449,0.0,0.12,0.139,90.133,177799,4
8430,Chance the Rapper,Town On The Hill,7ifYhq7BzEppaiYFi28xlH,56,0.68,0.255,10,-11.93,1,0.0372,0.763,0.0484,0.0837,0.616,144.823,179480,4
8431,Rodney Atkins,Thank God For You,2ao6FpQOr2pdDZmGWssXE3,55,0.584,0.927,3,-3.361,1,0.0483,0.0243,0.0,0.207,0.629,129.034,214914,4
8432,Gavin Luke,Solace,1Hrfg2JAPdT8eciUv9M0bO,61,0.283,0.0609,7,-20.245,0,0.0334,0.977,0.861,0.102,0.101,72.947,162062,4
8433,Haley Reinhart,Santa Baby,3qRnBxG2oCmNfJKZMTySep,57,0.707,0.373,10,-8.354,1,0.063,0.47,0.0,0.107,0.514,100.301,176080,4
8434,Flughand,fyrsta,1K18x7f5Cv07Alv26UeuxS,60,0.753,0.281,2,-11.438,0,0.065,0.73,0.901,0.0906,0.546,83.021,165680,4
8435,Saweetie,Emotional (feat. Quavo),4rrFGOdnreypzg6ux5mdPh,58,0.791,0.655,5,-7.413,0,0.277,0.0249,1.5e-05,0.0614,0.526,184.091,190429,4
8436,Money Man,Foul,5bsEbJZKL2udFtFeUgGBcm,54,0.849,0.678,5,-8.207,1,0.0613,0.168,0.0,0.102,0.835,119.965,136000,4
8437,Band Aid 30,Do They Know It's Christmas? - 2014,1fI16Rcn4m0jLVhmY95ScR,57,0.626,0.541,0,-7.615,1,0.0308,0.352,0.0,0.119,0.255,112.001,228916,4
8438,Fuerza Regida,Una Vez Mas,7D6uozGYtzTLJUrSUhZTQ3,56,0.569,0.274,4,-8.177,0,0.0451,0.658,0.000157,0.143,0.889,135.035,208880,4
8439,Marshmello,Sad Songs,1EwZrwFcKH1CKsxgHborBR,60,0.641,0.837,11,-2.947,1,0.182,0.0277,0.0,0.152,0.82,150.047,195028,4
8440,B. Lou,John Gotti,1LxGD8OhjSXuTE99N6btvs,55,0.793,0.604,5,-6.734,0,0.298,0.243,0.0,0.179,0.415,130.018,138456,4
8441,HONNE,Location Unknown ◐ - Brooklyn Session,4aT6vP9y2eDjxmRGm5ZqSC,79,0.508,0.293,5,-7.47,1,0.0446,0.941,0.0,0.0787,0.395,91.511,328050,4
8442,Rich The Kid,Two Cups (feat. Offset & Big Sean),7r62wx5N1cOQxYr6b0p2Bi,57,0.827,0.768,0,-4.587,1,0.207,0.0214,0.0,0.193,0.496,92.994,181057,4
8443,JayDaYoungan,Missing You,3KqKgL2qT44qyhoYr0And7,54,0.676,0.604,8,-7.754,0,0.382,0.225,0.0,0.107,0.666,146.976,195308,4
8444,YSN Flow,Shoes Tied,7CEhQ3r5DooJz3Fpm5ZOSH,55,0.826,0.374,7,-9.653,1,0.282,0.0793,0.0,0.137,0.398,129.939,185881,4
8445,Doja Cat,Candy,4de1X6v99U7tfOXrNUCTbi,69,0.689,0.516,8,-5.857,1,0.0444,0.513,0.0,0.168,0.209,124.876,190907,4
8446,Kay Adimon,Layers In Time,7x6Eq1OHqjZ1fyBJTx2vDN,63,0.301,0.308,8,-20.675,0,0.067,0.98,0.923,0.108,0.265,180.996,174750,3
8447,Fljúga,Youth Memories,7wch5iJo4JFtmrRfPVUBr1,61,0.678,0.355,11,-10.102,0,0.0354,0.676,0.17,0.0912,0.158,80.982,183648,4
8448,Nueva Era,Un Suspiró Al Viento,3lRxceRF0xldPItTNVLPGD,58,0.812,0.722,8,-3.722,1,0.0271,0.408,0.0,0.276,0.779,105.074,109049,4
8449,Erica Smith Trio,Stella By Starlight,6usLqc1ibAPPs1OIVgqib2,61,0.518,0.0399,0,-21.557,0,0.0409,0.992,0.919,0.114,0.079,72.163,223164,4
8450,Serouj,Monmartre,2iOeUalTtkixjGZbwkEiGd,62,0.657,0.133,9,-20.567,0,0.111,0.995,0.924,0.11,0.378,76.939,101579,3
8451,Mitchell Tenpenny,Let it Snow! Let it Snow! Let it Snow!,0P5TAzDQueTle3WTIsf0Tq,55,0.673,0.506,10,-6.634,1,0.0252,0.0276,0.0,0.174,0.421,108.015,171580,4
8452,Julie Bergan,Crazy Enough,1kVxCiSSA24IBdQIwOPVhN,62,0.59,0.473,7,-5.851,1,0.0337,0.222,0.0,0.0758,0.336,143.683,191725,4
8453,Pouya,Talk to Me Before I Die,2eyDJTl0qaGFfPYNCa26xq,56,0.746,0.529,11,-10.297,0,0.199,0.737,2.44e-06,0.0571,0.498,139.971,150857,4
8454,Social Club Misfits,Up,66bNg4iqAT9aysir7skTl5,57,0.696,0.667,9,-6.907,1,0.073,0.304,0.0,0.254,0.663,143.031,182929,4
8455,Lost Kings,Somebody Out There,6XeMrBUyR2aNGI93l9Z27u,58,0.716,0.664,1,-6.629,1,0.0396,0.0163,0.000795,0.212,0.356,101.997,218978,4
8456,Seether,Fake It,7qniUehGgQpTHFfncKDEcS,0,0.611,0.95,8,-3.509,1,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078,193893,4
8457,Mae Ji-Yoon,Intuition,0rWr2ow9zyk183w8bIFIKo,61,0.637,0.198,0,-21.07,1,0.0466,0.994,0.957,0.114,0.701,135.749,131698,4
8458,Nansen Christoffersen,Farvel til sommeren,2xgBsQS1gpI57AJB5aQg2y,62,0.312,0.103,2,-22.316,1,0.0577,0.989,0.945,0.0958,0.227,168.868,123500,4
8459,GASHI,Safety (feat. DJ Snake) - Dark Heart 2am Mix,4fDBElPGDqZQ3rJorZTm2w,61,0.714,0.801,5,-5.8,0,0.0301,0.0204,0.00615,0.334,0.292,124.015,210000,4
8460,Ben Platt,New,4q9vIHlDyzwNtbKqgCHVIB,57,0.61,0.484,6,-6.254,0,0.0252,0.456,0.0,0.0715,0.447,100.005,190480,4
8461,Luis Coronel,No Es Que Me Gustes,4euJg5YicYM4tITQeYdNMA,59,0.625,0.736,7,-3.275,1,0.0586,0.481,0.0,0.0487,0.836,109.787,153274,4
8462,MC Davo,Desde Cero (feat. Santa Fe Klan),56dwc4Rm7t00qpsQzefuVi,69,0.859,0.698,10,-5.001,0,0.13,0.0537,0.0,0.0278,0.91,75.963,193421,4
8463,Naomi Scott,Speechless (Part 1),59Qbwz0fezaWxWekiwjSch,61,0.463,0.222,7,-12.484,0,0.0383,0.873,0.0,0.102,0.195,113.55,77856,4
8464,8 Graves,Bury Me Low,3iARls5EH6Q4fks2tWJStQ,60,0.533,0.824,5,-4.2,1,0.101,0.232,5.19e-06,0.269,0.389,155.07,217010,4
8465,Zara Larsson,Don't Worry Bout Me - Rudimental Remix,4R7ZSlYoJOIaxHJFHszQCR,68,0.728,0.848,5,-6.248,1,0.185,0.0427,4.49e-06,0.118,0.612,124.993,193137,4
8466,Taylor Manns,Santa Tell Me,2k5EzUIrgUtMa3dN6AG4h5,61,0.5,0.187,2,-11.839,1,0.0323,0.891,0.0,0.0882,0.327,139.515,235144,4
8467,Luis Fonsi,Imposible,4cuGZb0iFyHtwaSKdKrJkF,70,0.783,0.738,11,-4.078,1,0.0741,0.127,0.0,0.127,0.925,90.976,164533,4
8468,Single Friend,Lofi Netflix N By Yourself,5Iz7YGMtwWvsQpHONmKp4R,60,0.792,0.295,7,-14.008,0,0.098,0.165,0.907,0.115,0.144,152.119,202105,4
8469,Los Dareyes De La Sierra,Miguel Ángel,6NhIltPNKnIN14Rk1jgqoa,58,0.84,0.598,10,-4.51,1,0.0542,0.515,0.0,0.287,0.976,120.106,164778,3
8470,Future,Call the Coroner,1WlU4jsJ8AoTB96dgd8LJA,55,0.853,0.805,11,-3.331,0,0.202,0.146,0.0515,0.204,0.879,134.55,131756,4
8471,Josh A,Cycles,25rACA4FhGFeNnypyCPgYd,58,0.642,0.607,10,-8.162,1,0.0709,0.175,0.0,0.112,0.62,159.978,168113,4
8472,Hillsong Worship,Dawn,3eYMQ2q4z3QDxVR26G8ndz,54,0.469,0.296,5,-17.731,1,0.0354,0.164,0.861,0.0919,0.362,127.075,91107,4
8473,Kehlani,Morning Glory,0kas95RruYRVqrOb07rgkh,57,0.589,0.833,0,-4.494,0,0.118,0.0158,0.0,0.122,0.653,172.037,179337,4
8474,Kiana Ledé,Title,5BxD0HxuIyvEtpAuIbY4XS,59,0.682,0.681,10,-6.997,1,0.087,0.388,0.000138,0.385,0.516,87.469,145947,4
8475,Rhys Lewis,This Time Of Year,0RgCDjkBW0pZoNQHuIdEu5,62,0.493,0.291,7,-10.129,1,0.0298,0.903,2.04e-06,0.0818,0.238,77.289,222856,4
8476,DREAMERS,Desensitize,2ExTlf6wuN0WPFzPSh3V3d,57,0.521,0.989,11,-2.386,0,0.123,0.0066,2.1e-06,0.207,0.361,101.02,168726,4
8477,Dayseeker,Sleeptalk,2NDH7pMWv3UQHOCN4tnXbI,56,0.49,0.946,5,-3.563,0,0.118,0.0563,0.0,0.749,0.24,130.042,223027,4
8478,MKTO,Shoulda Known Better,4YWxPaQyZPF8jTqKUJ2RvZ,60,0.82,0.624,1,-5.309,0,0.129,0.528,1.51e-05,0.178,0.476,99.981,206455,4
8479,Powfu,Would Look Perfect,2L2mNkEWo818IE4fKbnP0O,58,0.788,0.537,9,-4.966,0,0.107,0.844,0.0,0.117,0.434,85.03,149000,4
8480,James Barker Band,There's A Drink For That,1emssFw7IdIo26E9JDiJrz,59,0.628,0.688,7,-6.2,1,0.0268,0.0081,0.0,0.301,0.699,96.012,184533,4
8481,Labrinth,All For Us,1VNRj42vX5uNMabyKbE8sI,59,0.526,0.602,3,-6.619,1,0.0882,0.185,0.00215,0.281,0.209,141.978,212248,4
8482,mt. fujitive,sundown,4kFkWxHJgzcNumjUMfE5J7,60,0.656,0.164,5,-19.743,1,0.0408,0.959,0.933,0.0996,0.48,76.061,112000,3
8483,Mike Posner,Song About You,29dfnKJ6WvYcJpgQ0MKzX7,57,0.687,0.844,2,-3.004,1,0.0414,0.169,1e-05,0.0806,0.573,87.021,190147,4
8484,Greta Van Fleet,Always There,2xQJwReGvxioWM9jeehAEh,60,0.399,0.881,7,-5.265,1,0.0544,0.252,0.0714,0.0771,0.37,172.634,322000,4
8485,Mitchell Tenpenny,Have Yourself a Merry Little Christmas,30vvPFp2BKfL82szAOW1xS,56,0.687,0.643,11,-7.677,0,0.0406,0.0222,1.41e-05,0.117,0.27,147.969,189343,4
8486,Sam Smith,How Do You Sleep? - Acoustic,2ZgUlizmH0VmOJzUwDchAf,68,0.584,0.285,1,-7.912,0,0.0315,0.616,0.0,0.101,0.517,81.856,205590,4
8487,Ugly God,HAHAHA!,3gD0iITbJlLsQlQpkJ2jYy,55,0.934,0.503,11,-8.923,1,0.403,0.385,0.0,0.114,0.812,134.967,89769,4
8488,Tyla Yaweh,They Ain't You,3tfxO1TvXXQ7HymM15lGt1,59,0.445,0.606,4,-6.279,1,0.0778,0.82,0.0,0.117,0.375,86.712,167996,5
8489,Best Coast,For The First Time,1MxZlc5Ns67T9ri6ZpXMK5,57,0.69,0.671,7,-6.193,1,0.0249,0.00805,8.7e-05,0.088,0.574,109.96,218715,4
8490,Florida Georgia Line,Like You Never Had It,2JSnL1yIvXW2PMXuPLD4Vd,55,0.41,0.866,1,-3.332,0,0.0443,0.0303,0.0,0.115,0.425,77.02,178880,4
8491,High Valley,Single Man,4AVIrXOMovFZ5AUEbe8Vpj,59,0.594,0.966,0,-4.627,1,0.0601,0.083,0.0,0.0829,0.637,124.032,206587,4
8492,100 gecs,stupid horse,4YKQNOflFtqc1LpQp5yYBD,56,0.526,0.902,3,-4.876,1,0.314,0.0529,0.0,0.531,0.797,168.188,121682,4
8493,Judah & the Lion,Quarter-Life Crisis,5mBGcpiLu25ERBiUb8RTBI,55,0.46,0.945,10,-4.483,1,0.176,0.00509,7.79e-05,0.145,0.397,76.445,217981,4
8494,Quinn XCII,Stacy - Acoustic,2GJnf4vD3WaAGdbhoXp55j,56,0.638,0.351,7,-9.15,1,0.036,0.816,0.0,0.14,0.456,98.163,182187,4
8495,Audioslave,Be Yourself,3HTpsaPrhV2PNvDeLmFXUk,0,0.423,0.845,11,-3.509,0,0.0559,0.143,5.07e-06,0.213,0.317,116.602,278973,4
8496,Tom Petty,I Won't Back Down,5J3VZ1ZXGbTuZUFHItbE1T,0,0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76e-06,0.165,0.965,114.02,178360,4
8497,twuan,CHASE,3eU0idtZzJXksHeYVUjdzm,60,0.808,0.241,8,-9.699,0,0.18,0.102,0.888,0.109,0.417,80.782,126317,4
8498,Action Bronson,Descendant of the Stars,7xXLkYdXa8q82s4k8jYBdd,56,0.502,0.756,1,-7.206,0,0.639,0.311,0.0,0.581,0.676,164.052,192653,4
8499,Blac Youngsta,Sunset,5cSQh5RcWApg39uTFSYuaH,42,0.788,0.662,10,-4.527,0,0.146,0.148,0.0,0.0543,0.484,152.052,177137,4
8500,Becky G,MEJOR ASÍ,5toFwwO0qh5MwDXuPYRLe2,62,0.747,0.736,3,-4.655,1,0.157,0.102,0.000241,0.138,0.853,89.905,173613,4
8501,K.Flay,Sister,3zx6dcYuKX7sYrI1TaDf4y,58,0.715,0.548,11,-6.355,1,0.0535,0.00386,0.00574,0.0752,0.781,99.992,205067,4
8502,Luh Kel,Two Rounds,5o2c6qADiFEFPwsDBomFLP,56,0.717,0.454,2,-5.281,1,0.0336,0.375,0.0,0.107,0.648,97.021,193174,4
8503,ICON,Difícil,7bKssEnDzj8sNo5gOuyJDl,70,0.853,0.634,8,-6.222,1,0.414,0.367,0.000724,0.104,0.76,91.99,213913,4
8504,Foolie,Maserati (feat. YNW Melly),4RiVno39kXo8ivMXXI7c08,56,0.865,0.62,4,-7.486,0,0.182,0.478,0.0,0.228,0.777,124.003,185747,4
8505,Harper Pepe,I Can't Give You Anything But Love,7sJOTQaJtgkqUviKXRmUQe,61,0.397,0.0386,5,-25.363,1,0.0385,0.996,0.946,0.0953,0.352,67.883,172500,4
8506,ONEUS,Valkyrie,0oNFVyzwK6TFdFHSsD1dmC,62,0.731,0.817,9,-3.906,0,0.121,0.0254,0.0,0.147,0.657,127.952,207586,4
8507,Eric Bellinger,Surprise Me,6APrIcDCv4AHgbQrxqOC8e,57,0.811,0.659,1,-5.06,1,0.194,0.0317,0.0,0.092,0.33,149.975,166393,4
8508,Bryn Williams,Scared To Lose Someone,5BRBfTf0rRIfJgXVacS6cL,62,0.435,0.00264,11,-29.71,1,0.0463,0.995,0.923,0.103,0.261,48.54,133158,4
8509,Brytiago,Aprendi a Amar,7M8K2ermHPnLJildw6F6EP,67,0.746,0.63,6,-4.453,0,0.0863,0.127,0.0,0.141,0.843,174.044,213793,4
8510,Walk Off the Earth,I'll Be There,4jgCDh6JCkw2kEYuIyNxzI,62,0.698,0.674,10,-5.576,1,0.0473,0.288,0.0,0.295,0.447,94.99,169355,4
8511,Chris Brown,"Outy When I Drive/Blamed (feat. Rich The Kid & Yella Beezy, feat. Rich The Kid, Yella Beezy & Sage The Gemini)",1DVgepjQjFsdAO94zvvwgQ,60,0.501,0.765,0,-4.911,1,0.336,0.195,0.0,0.222,0.433,160.12,390000,4
8512,Lady Antebellum,What I’m Leaving For,2w2H7la1WRX5GSLCdXQDDd,57,0.518,0.601,2,-6.951,1,0.048,0.206,0.0,0.111,0.405,75.075,203601,4
8513,Casiio,Places to Go,54A9Mi23yDAuiSlr0gC1du,61,0.761,0.174,7,-16.366,0,0.0736,0.977,0.968,0.128,0.408,76.09,78956,1
8514,Gemine,Tapestry,048o35tQQ7UzsXhargOg58,63,0.391,0.141,11,-18.752,0,0.0508,0.979,0.947,0.106,0.104,68.442,140603,3
8515,Lil Durk,Extravagant (feat. Nicki Minaj),3NdVHmdW01RuPiOHSS5x38,56,0.758,0.537,6,-5.3,0,0.07,0.0126,0.0,0.119,0.279,121.996,284640,4
