,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6770,Boris Brejcha,Gravity,1eV81a6H4xDdpi8r2C4tQT,62,0.783,0.616,7,-11.131,1,0.0691,0.00149,0.769,0.117,0.0734,125.023,216000,4
6771,Avril Lavigne,Birdie,0LFzQCGWwX1GKQhlHVrG92,56,0.548,0.824,10,-3.524,1,0.0864,0.272,0.0,0.26,0.452,156.041,215175,4
6772,Wolfgang Amadeus Mozart,"Divertimento in B-Flat Major, K. 254: II. Adagio",4sDAdDC4fcB5Vd1MeJNFto,32,0.285,0.0323,3,-25.404,1,0.0405,0.988,0.757,0.0966,0.162,106.955,461307,4
6773,Joy Williams,The Trouble with Wanting,5ZUObJNpVt2l9GogUSfALc,66,0.396,0.198,2,-9.096,1,0.031,0.912,0.0,0.0972,0.19,138.624,235587,3
6774,Wolfgang Amadeus Mozart,"Divertimento in B-Flat Major, K. 254: III. Rondeau - Tempo di Menuetto",5xUvblMSVucf5Ls5BL8K9d,31,0.385,0.0569,10,-21.454,1,0.0478,0.989,0.174,0.0904,0.362,126.778,443240,3
6775,Slumberville,Ladybug,694LVBpgGh4jyloabZQel7,61,0.737,0.144,0,-16.186,0,0.0582,0.881,0.948,0.601,0.477,134.06,116418,4
6776,Wolfgang Amadeus Mozart,"Piano Trio in G Major, K. 496: I. Allegro",674a4NcCjg63yv0PmfCTaL,31,0.403,0.0979,7,-23.74,1,0.0442,0.965,0.322,0.128,0.31,130.898,514227,4
6777,Alexander Molina,Linger,0LRcLz3D9bHLPPVegJoFZL,68,0.291,0.027,0,-27.265,0,0.0426,0.982,0.892,0.137,0.177,72.176,163013,3
6778,Robin Schulz,All This Love (feat. Harlœ) - Hook N Sling Remix,3UjzZGPd0fXIjtlKIBLVHg,61,0.659,0.789,2,-4.505,0,0.0506,0.00943,4.17e-06,0.175,0.475,123.971,201290,4
6779,Moira Kent,Everyday Peace,7CGtdNBijQGEvkZeLU4699,62,0.194,0.0795,2,-21.832,1,0.04,0.925,0.898,0.104,0.0378,76.547,135325,3
6780,Rick Jolt,One With You,1Xiva2KjOYcPIT8VfrfJKS,65,0.27,0.0751,2,-25.511,1,0.0407,0.992,0.857,0.111,0.276,123.869,133521,4
6781,Wolfgang Amadeus Mozart,"Piano Trio in G Major, K. 496: II. Andante",21uAx9F0t4FPzy9blPueBK,30,0.2,0.0451,7,-26.531,1,0.0484,0.967,0.164,0.264,0.19,77.996,418573,3
6782,Doja Cat,Like That (feat. Gucci Mane),4EivmOT13NMpNSfTKn9p4s,73,0.879,0.499,4,-6.027,0,0.18,0.24,0.0,0.0967,0.405,106.043,163173,4
6783,H.E.R.,21,1u59LusHrE1Z3NgR0bJuHb,58,0.555,0.723,1,-8.133,1,0.438,0.468,1.08e-06,0.243,0.523,82.224,195573,4
6784,Wolfgang Amadeus Mozart,"Piano Trio in G Major, K. 496: III. Allegretto",42AaK8ADDezRJifrJMmn9i,30,0.39,0.0686,7,-22.771,1,0.0468,0.951,0.203,0.107,0.264,128.217,623333,4
6785,Wolfgang Amadeus Mozart,"Symphony in E-Flat Major, K. 16: I. Molto allegro",49Kawiv9k89vo3tU7RT8wo,29,0.415,0.26,2,-14.636,1,0.0337,0.961,0.829,0.0896,0.332,88.0,337480,4
6786,Joaquin Mans,Longing,1ONolOLYjM977hgtqKzXmJ,65,0.417,0.00178,3,-30.139,1,0.0811,0.987,0.962,0.113,0.546,70.282,132787,4
6787,Wolfgang Amadeus Mozart,"Piano Trio in B-Flat Major, K. 502: I. Allegro",3mZRsLXNyHmnIrLlP7DdJT,29,0.39,0.237,4,-21.204,1,0.0323,0.938,0.406,0.172,0.465,139.734,500600,4
6788,HåHå,Jimmie 808,61ma3IB0uyllCM14jzFhdr,55,0.38,0.0713,0,-16.708,0,0.0421,0.00128,0.655,0.11,0.0517,65.177,40164,3
6789,Wolfgang Amadeus Mozart,"Symphony in E-Flat Major, K. 16: II. Andante",2KBePeduo2gyFm4yRXBAhN,28,0.408,0.11,2,-19.66,1,0.0472,0.994,0.8,0.0924,0.195,114.759,324933,4
6790,Wolfgang Amadeus Mozart,"Piano Trio in B-Flat Major, K. 502: II. Larghetto",4bGep3mvM6XKwBvH0o90xj,28,0.251,0.0888,2,-25.949,1,0.0349,0.976,0.389,0.137,0.0957,88.241,462827,3
6791,TINI,Suéltate El Pelo,7dK9ncfHtROhbYCtElBqfU,71,0.783,0.804,11,-4.408,1,0.173,0.11,0.0,0.275,0.722,176.103,127303,4
6792,Wolfgang Amadeus Mozart,"Symphony in E-Flat Major, K. 16: III. Presto",7fnofCbEoOAgJqQJgp3vVn,28,0.533,0.335,9,-14.498,1,0.041,0.959,0.519,0.216,0.806,134.561,139360,3
6793,Wolfgang Amadeus Mozart,"Symphony in D Major, K. 19: III. Presto",0DTxBBAEKTIODN6VoUnPRA,27,0.474,0.312,1,-13.344,1,0.0324,0.968,0.499,0.083,0.767,81.51,162160,4
6794,Wolfgang Amadeus Mozart,"Symphony in D Major, K. 19: II. Andante",1Ut2rtnt0hSztyT4ATWexI,27,0.234,0.0326,6,-25.413,1,0.0407,0.93,0.0459,0.102,0.0858,131.931,254040,3
6795,Wolfgang Amadeus Mozart,"Symphony in D Major, K. 19: I. Allegro",22yeKtyY1mV5qBbPGAqoFA,28,0.425,0.265,8,-14.148,1,0.0365,0.948,0.497,0.108,0.627,141.686,139000,4
6796,Doja Cat,Say So,3Dv1eDb0MEgF93GpLXlucZ,69,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893,4
6797,Wolfgang Amadeus Mozart,"Five Contredanses, K. 609, No. 3",505HycRBgHIY8vJUJRnxSR,27,0.489,0.396,1,-12.329,1,0.0306,0.854,0.45,0.0957,0.456,108.162,98573,4
6798,Wolfgang Amadeus Mozart,"Piano Trio in B-Flat Major, K. 502: III. Allegretto",66SOLtfpcJlzLPXMbD7dhF,28,0.424,0.242,9,-19.845,1,0.0368,0.933,0.654,0.0952,0.496,75.809,391573,4
6799,Wolfgang Amadeus Mozart,"Piano Trio No. 3 in E Major, K. 542: I. Allegro",6pr5M5ZCVpsMleHKOEOYAX,28,0.348,0.0539,4,-23.48,1,0.0391,0.99,0.197,0.261,0.266,135.815,473000,3
6800,Wolfgang Amadeus Mozart,"Five Contredanses, K. 609, No. 2",7i1fB41ifxLlAPjD2cl6OZ,28,0.542,0.281,2,-17.025,1,0.0865,0.936,0.0311,0.0947,0.199,74.167,60187,4
6801,Wolfgang Amadeus Mozart,"Piano Trio No. 3 in E Major, K. 542: II. Andante grazioso",17WWf9P2DsTNxkKuBb8U5Z,27,0.333,0.0293,9,-24.698,1,0.0391,0.987,0.566,0.15,0.218,100.202,285000,4
6802,Wolfgang Amadeus Mozart,"Symphony in F Major, K. Anh. 223/19a: I. Allegro assai",3JOMkN4DWz6lnEODnF8khV,27,0.417,0.176,4,-15.004,1,0.0357,0.977,0.506,0.105,0.359,141.452,324693,4
6803,Ludovico Sagese,Colors of the Wind,4EcOCD3uek9lYY87NmqFOZ,66,0.414,0.0874,10,-26.017,1,0.0521,0.996,0.965,0.0988,0.414,140.352,231500,4
6804,Wolfgang Amadeus Mozart,"Symphony in F Major, K. Anh. 223/19a: III. Presto",6dUBOzjMTdPoqtOFDkvP9P,26,0.546,0.254,4,-15.056,1,0.0425,0.981,0.731,0.348,0.671,91.94,154147,4
6805,Wolfgang Amadeus Mozart,"Symphony in F Major, K. Anh. 223/19a: II. Andante",7sWA4xMHPV2pIAJT8ccbXY,26,0.333,0.0487,4,-22.995,1,0.0381,0.986,0.856,0.161,0.117,103.555,287787,4
6806,Wolfgang Amadeus Mozart,"Symphony in B-Flat Major, K. 22: I. Allegro",7wd4NSGloP4pkJ8xpeZTDE,26,0.396,0.215,9,-13.539,1,0.0359,0.965,0.0678,0.101,0.197,145.336,169747,4
6807,Wolfgang Amadeus Mozart,"Symphony in B-Flat Major, K. 22: II. Andante",1ZhDgZpc1DTycGtKOeepey,26,0.263,0.0695,6,-18.349,0,0.0368,0.98,0.117,0.118,0.077,95.042,153387,4
6808,Wolfgang Amadeus Mozart,"Piano Trio in C Major, K. 548: I. Allegro",23kqPaEyjVraKP6ysTmUX1,26,0.445,0.0963,7,-22.842,1,0.0413,0.976,0.292,0.254,0.477,136.266,432533,4
6809,Wolfgang Amadeus Mozart,"Piano Trio No. 3 in E Major, K. 542: III. Allegro",6otJF7GMjzVE1BKHOi9WYJ,27,0.356,0.104,4,-22.426,1,0.0409,0.988,0.1,0.0771,0.466,149.162,433733,4
6810,Wolfgang Amadeus Mozart,"Symphony in B-Flat Major, K. 22: III. Allegro molto",7I4XdV9FWzf6qB4bA3GrTM,26,0.537,0.326,4,-14.428,1,0.0397,0.979,0.672,0.114,0.855,131.762,90867,3
6811,Ezechiel Almonte,anhelo,7dgNKgQTOXvDyL4oX1xrZ3,64,0.364,0.0186,1,-29.644,1,0.0467,0.98,0.912,0.102,0.0403,128.533,212875,4
6812,Música Para Dormir Rápido,Sleeping Sounds,1BDTKau5nlZtNxgV4t3HRJ,54,0.169,0.00304,3,-27.953,1,0.0491,0.759,0.985,0.109,0.0734,78.537,145750,3
6813,Neelix,Bang Bang,1XR9TxhnaRRx9cgGoqf9En,61,0.685,0.71,0,-7.818,1,0.0479,0.0095,0.653,0.336,0.341,140.011,230679,4
6814,Wolfgang Amadeus Mozart,"Piano Trio in G Major, K. 564: II. Andante",2JqhHCkWQHsGES6mw3mZD1,25,0.286,0.0427,0,-25.564,1,0.0439,0.974,0.163,0.481,0.286,98.005,399933,4
6815,Wolfgang Amadeus Mozart,"Symphony in G Major, K. Anh. 221/45a: II. Andante",3PIz6QvkoD7EeJIalks4RS,25,0.317,0.0368,6,-24.438,1,0.0411,0.985,0.495,0.202,0.123,120.966,345520,3
6816,Wolfgang Amadeus Mozart,"Five Contredanses, K. 609, No. 4",3YxHiy9zVmTkjc2bYYTdld,25,0.356,0.271,11,-14.755,1,0.0497,0.911,0.169,0.0826,0.298,182.545,158480,3
6817,Wolfgang Amadeus Mozart,"Piano Trio in G Major, K. 564: I. Allegro",4nefTjwZcdPTeWjeMj90Ov,26,0.383,0.135,7,-22.173,1,0.0425,0.964,0.664,0.276,0.522,126.193,309933,4
6818,Wolfgang Amadeus Mozart,"Symphony in G Major, K. Anh. 221/45a: I. Allegro maestoso",6YYptXVvaR8mMuiIdx1XDD,25,0.341,0.259,1,-14.501,1,0.0344,0.98,0.835,0.119,0.396,128.142,323453,4
6819,Wolfgang Amadeus Mozart,"Piano Trio in C Major, K. 548: II. Andante cantabile",7Lnc3kBgWopXP0Vt75Az40,26,0.278,0.0262,5,-29.387,1,0.0439,0.975,0.207,0.125,0.147,92.759,507827,4
6820,Wolfgang Amadeus Mozart,"Piano Trio in C Major, K. 548: III. Allegro",7n3gOd9wKR0sruXk5gfQjV,26,0.438,0.131,0,-22.561,1,0.0387,0.976,0.209,0.0967,0.592,147.233,282333,3
6821,Wolfgang Amadeus Mozart,"Five Contredanses, K. 609, No. 5",4k1AdC9zBPoHdGT2D4aGtM,25,0.496,0.183,6,-16.902,1,0.0411,0.887,0.341,0.14,0.331,117.163,121638,4
6822,Wolfgang Amadeus Mozart,"Piano Trio in G Major, K. 564: III. Allegretto",63VnMzaY3E3OEYjpEn2jgH,25,0.447,0.0939,7,-20.802,1,0.0437,0.965,0.571,0.146,0.405,114.419,326440,4
6823,Wolfgang Amadeus Mozart,"Symphony in G Major, K. Anh. 221/45a: III. Molto allegro",6GcdEYyHNRiXJ9pntw1xtk,25,0.596,0.157,6,-14.893,1,0.0384,0.979,0.765,0.261,0.653,135.131,141787,4
6824,Hilder Sky,Arriving,0VZSqwbrOlZxOEakvAQX5a,69,0.281,0.00943,10,-22.661,1,0.0374,0.995,0.964,0.116,0.0384,70.348,145475,5
6825,NF,When I Grow Up,0hWzB4dR1zwcokPvccww0k,75,0.817,0.814,2,-3.985,1,0.185,0.32,0.0,0.152,0.247,109.994,196800,4
6826,Thomas Daniel,Since U Been Gone - Acoustic Version,4iObEYRE4FLm0D90gmZFef,59,0.538,0.162,5,-13.31,1,0.0299,0.847,0.0,0.114,0.366,94.981,221170,4
6827,David Guetta,Thing For You - Tom Staar Remix,58ZZlxO9haOJE6bhIbdvgs,56,0.572,0.973,2,-2.835,1,0.0613,0.00548,0.0722,0.296,0.181,126.051,189080,4
6828,Reneé Dominique,Could I Love You Any More (feat. Jason Mraz),6TbDpqKCksZNJjriFhPum8,72,0.288,0.371,11,-8.001,1,0.0386,0.666,0.0,0.129,0.197,52.572,189500,4
6829,Wolfgang Amadeus Mozart,Adagio et fugue en ut mineur KV 546/526,0D0JEez8RwhZBJYfK43oZy,21,0.358,0.122,5,-16.447,0,0.0344,0.909,0.804,0.0872,0.0644,100.629,481667,4
6830,Shiro Sagisu,A Cruel Angel's Thesis - Director's Edit Version,0u9EI8zmr2QMuJLMiQFUIn,54,0.646,0.676,0,-9.477,0,0.0431,0.0339,1.99e-06,0.13,0.59,128.128,245093,4
6831,Franz Xaver Wolfgang Mozart,Engel Gottes künden,3695R1loO5MwDPtALd2QZ1,19,0.476,0.0638,7,-22.355,1,0.0368,0.897,0.00118,0.094,0.348,105.899,215068,4
6832,Khalid,Talk - Disclosure VIP,3uXHSf9sSIpOJWuC1H8DiU,62,0.775,0.867,4,-7.388,0,0.204,0.0158,0.0117,0.0355,0.565,128.956,273229,4
6833,Wolfgang Amadeus Mozart,"Vesperae solennes de confessore, K. 339: V. Laudate dominum",4ygrWOSBVtqIN4i6cc1ivb,19,0.214,0.124,5,-21.305,1,0.0414,0.951,0.531,0.108,0.04,112.333,270223,3
6834,Bells of Salzburg Cathedral,Glocken (Salzburger Dom),5dXg7NUoBeOcIgw293c6sZ,20,0.269,0.0941,1,-28.374,0,0.0302,0.966,0.81,0.0998,0.0363,109.357,74213,4
6835,Wolfgang Amadeus Mozart,"Trois pièces pour orgue mecanique, Fantaisie en fa mineau KV 616",0QrSoCiZyvqceNqxRXdDUI,17,0.127,0.00911,5,-29.556,1,0.0421,0.989,0.229,0.118,0.15,169.903,410600,4
6836,YNW Melly,Suicidal,1iSqfoUFnQwV0QW1EfUit8,78,0.736,0.369,9,-9.682,0,0.0688,0.334,0.0,0.126,0.235,140.005,222997,4
6837,Wolfgang Amadeus Mozart,"Trois pièces pour orgue mecanique, Fantaisie en fa mineau KV 594",2CBRVdkfoYVZY6LyB6fHXu,20,0.0986,0.128,5,-15.304,1,0.0417,0.818,0.265,0.103,0.0875,79.394,572293,4
6838,Wolfgang Amadeus Mozart,"Adagio in F Major, Anh. 94",2RyNFzBa7HEuqjsmSdA4P1,15,0.17,0.0896,5,-23.678,1,0.0491,0.975,0.719,0.15,0.0935,80.285,303688,4
6839,Wolfgang Amadeus Mozart,"Mass in C Major, K. 317 ""Krönung"": VI. Agnus Dei",4D8Acu4HGLbA3X0Fm7z1MX,16,0.239,0.113,0,-21.72,1,0.0367,0.906,0.922,0.11,0.0766,92.22,364073,4
6840,Wolfgang Amadeus Mozart,"Exsultate, jubilate, K. 165: II. Tu virginum corona",4lScjZZC31jviWksrTGIEH,17,0.307,0.0486,9,-24.486,1,0.0486,0.978,0.369,0.102,0.128,122.208,361211,4
6841,Wolfgang Amadeus Mozart,"Serenade in G, K.525 ""Eine kleine Nachtmusik"": 2. Romance (Andante)",5VMkUBRXqN0IgYS0VppwO5,16,0.156,0.0366,0,-30.21,1,0.0424,0.93,0.662,0.0928,0.0958,168.241,366000,5
6842,Wolfgang Amadeus Mozart,"Exsultate, jubilate, K. 165: Ib. Rezitativ. Tandem advenit hora",6OTKpQpEs5Qh6GfkFnOX2G,17,0.519,0.0453,2,-25.378,1,0.0769,0.981,0.00167,0.122,0.0772,86.225,57653,1
6843,Wolfgang Amadeus Mozart,"Exsultate, jubilate, K. 165: Ia. Exsultate, jubilate",73cHbXJD9FBsf6AMBrfn4v,18,0.386,0.0982,5,-23.098,1,0.0438,0.977,0.147,0.172,0.225,115.463,292137,4
6844,Wolfgang Amadeus Mozart,Adagio en si mineur KV 540,7F9NwvymzGig94DylEdkUZ,17,0.106,0.0723,2,-27.342,1,0.0429,0.865,0.856,0.181,0.115,77.277,377733,4
6845,Wolfgang Amadeus Mozart,"Exsultate, jubilate, K. 165: III. Alleluja",7b6ua6s4ZNohYXaMrZRc06,17,0.456,0.121,5,-19.811,1,0.0469,0.98,0.488,0.0851,0.277,119.921,167210,4
6846,Ava Max,Torn - Hook N Sling Remix,7w820QhHl82NN1Cvja3EO5,61,0.723,0.806,2,-3.587,0,0.0418,0.0687,0.000226,0.111,0.476,124.996,213180,4
6847,Wolfgang Amadeus Mozart,"Symphony No.41 In C, K.551 - ""Jupiter"": 2. Andante cantabile",0W1nkYFquF5zjnGqHMbAJO,11,0.192,0.0486,5,-26.202,1,0.0399,0.977,0.885,0.142,0.0397,112.216,538627,1
6848,Sunwell,Mantra,0mhg4wkvEjgVUu3P0vBlyA,60,0.114,0.155,11,-19.858,1,0.0377,0.92,0.837,0.0931,0.0345,173.051,225818,4
6849,Wolfgang Amadeus Mozart,"Violin Concerto No. 1 in B-Flat Major, K. 207: I. Allegro moderato",11uaEWmk73daSPaUJeJ5Gl,9,0.385,0.0834,10,-23.022,1,0.0454,0.962,0.646,0.134,0.437,118.494,439867,4
6850,Wolfgang Amadeus Mozart,"Church Sonata in C Major, K. 278",1suyKij1DhqcoNje7oG7hc,16,0.45,0.0936,0,-21.722,1,0.0353,0.835,0.912,0.11,0.239,127.989,237263,4
6851,Wolfgang Amadeus Mozart,"Clarinet Concerto in A Major, K. 622: II. Adagio (Arr. for Clarinet & String Quartet)",2RIJmYidtAU5IYm7n526uz,15,0.168,0.0366,2,-23.689,1,0.0397,0.981,0.278,0.0985,0.0698,92.711,396397,4
6852,Wolfgang Amadeus Mozart,"Serenade in B flat, K.361 ""Gran partita"": 3. Adagio",2S8zq9Ln6IwpwAgHIm8wTm,11,0.151,0.0295,2,-27.39,1,0.0348,0.993,0.935,0.137,0.0354,68.771,344000,4
6853,Wolfgang Amadeus Mozart,"Clarinet Quintet in A Major, K. 581: II. Larghetto",2eLNI2ikp45UMvRH6RzxcT,16,0.0977,0.023,2,-27.3,1,0.0409,0.938,0.473,0.0816,0.0603,83.545,349690,4
6854,Wolfgang Amadeus Mozart,"Trois pièces pour orgue mecanique, Fantaisie en fa mineau KV 608",2f174uzKQ8yMhSmlx3618v,18,0.171,0.0803,5,-18.051,0,0.0376,0.901,0.446,0.22,0.0805,105.94,682707,4
6855,Wolfgang Amadeus Mozart,Intada et fugue en ut majeur KV 399,30ohghYCkVAZ350CO4OX4N,16,0.154,0.116,0,-15.823,1,0.0325,0.823,0.933,0.0696,0.0545,69.437,379800,4
6856,Wolfgang Amadeus Mozart,"Violin Concerto No. 1 in B-Flat Major, K. 207: II. Adagio",3F7tq9aIIKjct7D6lKl4xQ,8,0.162,0.0486,3,-27.019,1,0.0445,0.849,0.37,0.142,0.0665,89.897,556773,3
6857,Wolfgang Amadeus Mozart,"Piano Concerto No.21 in C, K.467: 2. Andante",3UrvlZmTHrOqVBikugybrY,15,0.24,0.025,5,-30.016,1,0.0336,0.984,0.953,0.0938,0.0983,81.346,463000,1
6858,Wolfgang Amadeus Mozart,"Concerto for Flute, Harp, and Orchestra in C, K.299: 2. Andantino",4U8QDrfcvnBSKj6IS9wQDJ,14,0.235,0.0778,0,-26.35,1,0.0381,0.913,0.253,0.14,0.0743,100.018,506693,4
6859,Wolfgang Amadeus Mozart,"Symphony No.25 in G minor, K.183: 2. Andante",4oIXwz9RTkXH0TWyWTU25c,13,0.176,0.0172,10,-31.339,1,0.0374,0.977,0.0287,0.185,0.0396,139.783,357760,3
6860,Wolfgang Amadeus Mozart,"Adagio in B Minor, K.540",4pPNTXymFcAWItz6BBJmcI,14,0.363,0.00606,11,-30.892,0,0.0509,0.995,0.92,0.0947,0.145,89.49,473333,4
6861,Nea,Some Say,4poybupy26pTWPr9zY1i7h,81,0.779,0.342,3,-6.316,0,0.0404,0.701,2.56e-06,0.132,0.482,104.993,175602,4
6862,Wolfgang Amadeus Mozart,Allegro et fugue en sol mineur KV 312/401,57DmfJ6EvuK8dpriL9YR6n,17,0.0727,0.22,7,-15.647,0,0.038,0.646,0.948,0.0893,0.0425,65.517,680693,3
6863,Wolfgang Amadeus Mozart,"String Quintet in G Minor, K.516: 1. Allegro",5BlEvG6kiTY9yxw6744uwZ,13,0.402,0.137,7,-16.55,0,0.0398,0.972,0.15,0.0706,0.236,137.517,644000,4
6864,Wolfgang Amadeus Mozart,"Violin Concerto No. 1 in B-Flat Major, K. 207: III. Presto",5VJ6PGT5HssDAdJQpJrdNP,9,0.406,0.0705,10,-24.65,1,0.0487,0.972,0.634,0.0709,0.513,78.566,339480,4
6865,Wolfgang Amadeus Mozart,"Piano Sonata No. 1 in C Major, KV 279 II Andante",6FdJBq6njRsYbr8cElovGM,12,0.364,0.543,5,-15.688,1,0.0303,0.928,0.923,0.192,0.674,115.269,175669,1
6866,Wolfgang Amadeus Mozart,"Ave verum corpus, K. 618",6XXtZPjGyAoDIAVXRy7x0R,15,0.0724,0.106,2,-23.764,1,0.0424,0.948,0.973,0.079,0.0369,78.786,173284,5
6867,Wolfgang Amadeus Mozart,"Piano Sonata No. 1 in C Major, KV 279 III Allegro",6cjR6XRGd3OIf7RC1JqQZ7,12,0.294,0.561,0,-14.838,1,0.0321,0.918,0.871,0.143,0.774,108.204,220127,4
6868,Wolfgang Amadeus Mozart,"Ave verum corpus, K.618",6hZ30gCsQnoTrCKTAatLvk,15,0.063,0.0356,2,-29.478,1,0.0576,0.964,0.835,0.322,0.0355,72.991,216827,4
6869,Wolfgang Amadeus Mozart,"Symphony No.40 in G minor, K.550: 1. Molto allegro",6zOubXhusWowfX8WkaCBMv,12,0.404,0.193,7,-18.279,0,0.038,0.977,0.882,0.12,0.253,106.236,463000,4
6870,Wolfgang Amadeus Mozart,"Piano Sonata No. 1 in C Major, KV 279 I Allegro",7FlSsV7QhQ7zerGwtuV7Pb,14,0.357,0.606,0,-13.553,1,0.0292,0.914,0.883,0.143,0.82,112.266,223887,4
6871,Wolfgang Amadeus Mozart,"Clarinet Concerto in A, K.622: 2. Adagio",7MlDjghHbTHztSx8tSosRw,12,0.0796,0.0294,2,-23.087,1,0.0403,0.979,0.869,0.0886,0.0395,81.993,467000,4
6872,Wolfgang Amadeus Mozart,"Piano Sonata No.3 in B-Flat Major, KV 281 III Allegro",00vc9idF1rfTE65ozI6c1Y,6,0.324,0.409,10,-18.766,1,0.0326,0.963,0.892,0.117,0.609,136.254,323124,4
6873,Wolfgang Amadeus Mozart,"Flute Quartet No. 4 in A Major, K. 298: III. Rondieaux: Allegretto grazioso, ma non troppo presto, pero non troppo adagio.",01Vn8e4TylKx7xWRdgN8QD,0,0.375,0.148,9,-18.278,1,0.0382,0.974,0.829,0.112,0.502,129.178,190000,4
6874,Wolfgang Amadeus Mozart,"Piano Sonata No. 9 in D Major, KV 311 III Rondo",03e4oeubVcHWQUrdJaXrZn,6,0.466,0.479,2,-20.675,1,0.0308,0.905,0.915,0.105,0.673,136.194,382693,3
6875,Wolfgang Amadeus Mozart,"Flute Quartet in C Major, K.Anh. 171/K. 285b: II. Andantino con variazioni",04ZMzUfPoHJeM0DKbCZv6z,0,0.383,0.0777,0,-20.542,1,0.0502,0.965,0.83,0.0503,0.169,115.794,649693,4
6876,Slipknot,Not Long for This World,06AojtTNdRQ1fB80VbB1g2,61,0.349,0.759,7,-6.579,1,0.0478,0.00382,0.0569,0.0801,0.0392,138.304,395681,4
6877,Wolfgang Amadeus Mozart,"Flute Quartet No. 1 in D Major, K. 285: III. Rondo",0OikL3SheJvYHD7Tu3kMCB,1,0.426,0.178,2,-18.685,1,0.0386,0.967,0.839,0.151,0.732,135.044,257400,4
6878,Wolfgang Amadeus Mozart,"Piano Trio In C, K.548: 1. Allegro - Live",0UQiH8C8kifCvSnWe5k5ti,9,0.42,0.0839,0,-24.15,1,0.0417,0.976,0.625,0.127,0.529,141.405,419000,4
6879,Wolfgang Amadeus Mozart,"Divertimento (Piano Trio) In B Flat, K.254: 1. Allegro assai - 1987 Recording",0XLmNtL1ftIiFrjxAevZLS,7,0.45,0.124,10,-22.186,1,0.0415,0.969,0.529,0.112,0.53,147.95,383333,4
6880,Wolfgang Amadeus Mozart,"Serenade In D, K.320 ""Posthorn"": 5. Andantino",0aWsUH8LT5DQTn1N0Vi5eZ,8,0.235,0.0678,7,-21.93,0,0.0357,0.942,0.77,0.166,0.0727,108.58,314000,3
6881,Ruel,Free Time,0fNLObXT9pvc3VED0oAevd,71,0.637,0.478,11,-5.783,0,0.03,0.101,0.0,0.103,0.201,99.989,218827,3
6882,Wolfgang Amadeus Mozart,"Symphony No.35 in D, K.385 ""Haffner"": 2. Andante",0igIDOnU9sGAwfkEjwQYX5,10,0.234,0.0135,2,-28.569,1,0.0424,0.979,0.465,0.124,0.0802,77.218,397280,4
6883,Wolfgang Amadeus Mozart,"Piano Sonata No.5 in G Major, KV 283 III Presto",0oJtS9ZHdaDd3AEQbq2tsZ,8,0.316,0.436,0,-18.291,1,0.0279,0.923,0.901,0.114,0.545,131.607,189919,1
6884,Wolfgang Amadeus Mozart,"Piano Sonata No. 7 in C Major, KV 309 I Allegro Con Spirito",0ubU5oVhOpT2PyOiUXp3co,8,0.436,0.413,0,-17.837,1,0.032,0.936,0.879,0.146,0.533,153.853,247997,4
6885,Academy of St. Martin in the Fields,"Serenata notturna in D, K.239: 2. Menuetto - Trio",0v5vmh17Mg5dlBUvGVQs2s,0,0.456,0.0336,2,-22.099,1,0.0425,0.974,0.47,0.0652,0.404,117.819,227333,3
6886,Wolfgang Amadeus Mozart,"Piano Sonata No. 2 in F Major, KV 280 III Presto",0v7Gkaj1gR9ABpI0huZvON,7,0.377,0.448,5,-19.55,1,0.0325,0.921,0.906,0.136,0.76,121.339,196166,4
6887,Wolfgang Amadeus Mozart,"Piano Sonata No.3 in B-Flat Major, KV 281 I Allegro",0yHArGjmTouKdJWGlcXgyi,7,0.311,0.389,10,-19.746,1,0.0321,0.945,0.926,0.184,0.703,117.175,219345,4
6888,Wolfgang Amadeus Mozart,"Piano Sonata No. 15 in F Major, KV 533/494 III Rondo",157wqPwzGCtvgFAMwHkwke,10,0.411,0.402,5,-20.941,1,0.0291,0.947,0.889,0.118,0.695,153.514,327462,4
6889,Wolfgang Amadeus Mozart,"Piano Sonata No.7 In C, K.309: 2. Andante, un poco adagio",15yjopxm0ruM62dKLd9L9p,9,0.393,0.028,5,-26.045,1,0.0692,0.994,0.916,0.127,0.203,76.499,397000,3
6890,Arthur Grumiaux,"Violin Concerto No.2 in D, K.211: 2. Andante",16x8leNlwhSSuamWJ4ledn,0,0.197,0.175,7,-19.863,1,0.0421,0.959,0.304,0.17,0.128,99.447,391000,4
6891,Wolfgang Amadeus Mozart,"Piano Sonata No. 9 in D Major, KV 311 I Allegro Con Spirito",1AhCouTnhiHTF0CslRxjPm,7,0.357,0.5,2,-20.386,1,0.0313,0.903,0.888,0.0915,0.712,127.098,212531,4
6892,Wolfgang Amadeus Mozart,"Flute Quartet No. 1 in D Major, K. 285: I. Allegro",1J7XRJ6Hj5tkTEJoavaShw,1,0.413,0.152,2,-18.326,1,0.0386,0.977,0.902,0.116,0.594,132.477,414533,4
6893,Wolfgang Amadeus Mozart,"Piano Sonata No. 9 in D Major, KV 311 II Andante Con Expressione",1QzHWe0WReUQ9pVEbXgTuW,6,0.379,0.204,7,-22.877,1,0.0377,0.962,0.904,0.105,0.413,177.123,257322,4
